Parcel Number,Sale Date,Sale Amount,Address,Style,Year Built,Total SF,Lot Area,Appraised Value,Recording,Source Year
1017332001,03/30/2023,"$349,900","6 JENSEN CT, IOWA CITY",2 Story Frame,1993,1546,"8,640","$352,220",6467-578,2023
1002277005,01/10/2023,"$350,000","1417 BRISTOL DR, IOWA CITY",1 Story Brick,1969,1612,"17,400","$395,420",6453-26,2023
1002301016,03/27/2023,"$350,000","1380 DODGE STREET CT, IOWA CITY",1 Story Frame,1900,1310,"131,116","$276,340",6471-204,2023
1011363014,07/05/2023,"$350,000","312 FAIRVIEW AVE, IOWA CITY",1 1/2 Story Frame,1940,1649,"8,109","$357,420",6496-456,2023
1012179002,02/24/2023,"$350,000","427 AMHURST ST, IOWA CITY",1 Story Frame,1972,1240,"8,890","$347,310",6461-214,2023
1014136007,11/05/2023,"$350,000","1809 C ST, IOWA CITY",1 Story Frame,1880,1469,"12,000","$330,530",6529-542,2023
1017282007,04/17/2023,"$350,000","2137 LEONARD CIR, IOWA CITY",Split Foyer Frame,1983,1540,"10,938","$328,920",6473-441,2023
1023325003,04/11/2023,"$354,900","1360 TERRAPIN DR, IOWA CITY",Split Level Frame,2022,1804,"6,672","$336,420",6472-55,2023
1011428002,09/08/2023,"$355,000","118 N 7TH AVE, IOWA CITY",1 Story Frame,1959,1384,"8,050","$344,780",6518-400,2023
1013176002,06/14/2023,"$355,000","9 ARBOR CIR, IOWA CITY",1 Story Frame,1971,1046,"15,981","$319,240",6492-34,2023
1017485002,07/22/2023,"$355,000","45 EALING DR, IOWA CITY",1 Story Frame,1981,1196,"13,200","$336,810",6503-717,2023
1011302007,05/05/2023,"$357,000","26 MONTROSE AVE, IOWA CITY",Split Level Frame,1958,1441,"8,750","$343,100",6476-605,2023
1017431005,05/19/2023,"$359,000","1817 KATHLIN DR, IOWA CITY",2 Story Frame,1972,2064,"13,862","$368,550",6481-671,2023
1017430005,07/18/2023,"$359,500","1932 GRASLON DR, IOWA CITY",Split Foyer Frame,1974,1428,"12,237","$349,320",6500-985,2023
1124136013,03/24/2023,"$359,900","4542 ROHRET RD, IOWA CITY",1 Story Frame,2022,1076,"6,124","$349,920",6469-662,2023
1124136014,04/11/2023,"$359,900","4522 ROHRET RD, IOWA CITY",1 Story Frame,2022,1076,"6,124","$349,920",6471-739,2023
1124136015,05/15/2023,"$359,900","4504 ROHRET RD, IOWA CITY",1 Story Frame,2022,1076,"6,124","$349,920",6480-944,2023
1001361005,07/10/2023,"$360,000","840 N 1ST AVE, IOWA CITY",1 Story Frame,2016,1455,"15,969","$377,130",6498-836,2023
1002233003,04/30/2023,"$360,000","1235 OAKES DR, IOWA CITY",1 Story Frame,1978,1314,"15,675","$329,110",6477-176,2023
1009105013,03/01/2023,"$360,000","204 MCLEAN ST, IOWA CITY",2 Story Frame,1920,1603,"11,480","$381,740",6460-479,2023
1012339001,02/19/2023,"$360,000","2621 PRINCETON RD, IOWA CITY",1 Story Frame,1972,1278,"10,842","$373,700",6458-990,2023
1014282009,10/08/2023,"$360,000","827 DEARBORN ST, IOWA CITY",1 Story Frame,1923,1357,"6,250","$349,520",6521-30,2023
1016332006,05/17/2023,"$361,500","909 WYLDE GREEN RD, IOWA CITY",1 Story Frame,1966,1370,"10,500","$375,510",6482-520,2023
1017488012,07/24/2023,"$362,000","9 WREXHAM DR, IOWA CITY",1 1/2 Story Frame,1985,1605,"14,595","$347,850",6502-538,2023
907319003,12/18/2023,"$362,500","230 KENNETH DR, IOWA CITY",2 Story Frame,2019,1729,"6,731","$376,350",6536-873,2023
918253001,08/03/2023,"$364,000","3580 VISTA PARK DR, IOWA CITY",1 Story Frame,1993,1734,"7,345","$390,710",6506-208,2023
1012283002,08/08/2023,"$364,900","192 COLUMBIA DR, IOWA CITY",1 Story Frame,1977,1288,"10,800","$388,770",6507-297,2023
907489002,11/01/2023,"$366,000","195 ARLINGTON DR, IOWA CITY",Split Level Frame,2015,1860,"8,876","$385,450",6527-734,2023
1014277008,03/08/2023,"$367,000","741 DEARBORN ST, IOWA CITY",2 Story Frame,1920,1974,"6,250","$347,210",6462-545,2023
1016345006,07/01/2023,"$367,000","1116 WEEBER ST, IOWA CITY",1 Story Frame,1994,1264,"9,870","$345,220",6496-780,2023
907467002,10/27/2023,"$369,900","79 WHITECHAPEL DR, IOWA CITY",1 Story Frame,2009,1351,"8,000","$371,080",6526-333,2023
1002206004,03/15/2023,"$370,000","1773 BRISTOL DR, IOWA CITY",1 Story Frame,1997,1640,"11,003","$387,710",6463-871,2023
1003484007,05/16/2023,"$370,000","1007 N SUMMIT ST, IOWA CITY",1 Story Frame,1978,912,"28,360","$334,540",6480-844,2023
1014204001,06/07/2023,"$370,000","451 RUNDELL ST, IOWA CITY",2 Story Frame,1883,1720,"7,500","$365,370",6487-195,2023
1017406007,07/17/2023,"$370,000","1025 DENBIGH DR, IOWA CITY",Split Foyer Frame,1974,1628,"10,455","$323,890",6499-727,2023
1017477002,10/16/2023,"$370,000","24 DENBIGH DR, IOWA CITY",Split Foyer Frame,1978,2202,"9,600","$392,580",6523-211,2023
1113439001,07/12/2023,"$370,000","1201 WILDCAT LN, IOWA CITY",1 Story Frame,2015,1324,"11,929","$405,250",6498-906,2023
1023360001,06/09/2023,"$371,000","1246 LANGENBERG AVE, IOWA CITY",1 Story Frame,2018,1392,"10,807","$420,580",6487-564,2023
1003430003,03/03/2023,"$375,000","9 FOREST GLN, IOWA CITY",1 Story Frame,1964,1226,"10,740","$334,110",6462-902,2023
1010134015,01/09/2023,"$375,000","524 RONALDS ST, IOWA CITY",2 Story Frame,1900,1924,"6,000","$360,630",6453-693,2023
1012176027,07/12/2023,"$375,000","21 HERON CIR, IOWA CITY",1 Story Frame,1992,1532,"8,125","$384,850",6498-962,2023
1018126001,04/12/2023,"$375,000","302 GALWAY DR, IOWA CITY",2 Story Frame,1996,1886,"12,502","$452,490",6471-129,2023
1018209012,02/21/2023,"$377,000","764 GALWAY DR, IOWA CITY",1 Story Frame,2020,1209,"9,270","$402,780",6459-156,2023
1012432004,06/16/2023,"$379,000","2937 CREIGHTON ST, IOWA CITY",1 Story Frame,1977,1584,"15,300","$394,680",6494-222,2023
918180003,03/21/2023,"$380,000","4735 CHANDLER CT, IOWA CITY",1 Story Frame,1996,1630,"13,632","$415,190",6465-677,2023
1016280008,08/30/2023,"$380,000","1021 TOWER CT, IOWA CITY",1 Story Frame,1956,1052,"9,250","$353,710",6511-698,2023
1017487004,07/12/2023,"$380,000","22 WREXHAM DR, IOWA CITY",Split Foyer Frame,1979,1488,"9,000","$338,150",6498-773,2023
1013493004,10/11/2023,"$383,000","1033 CHAMBERLAIN DR, IOWA CITY",2 Story Frame,2005,2004,"9,653","$419,890",6522-237,2023
1004205008,04/21/2023,"$385,000","2043 MACKINAW DR, IOWA CITY",1 Story Frame,2013,1357,"8,538","$406,490",6477-336,2023
918285002,02/14/2023,"$390,000","818 AIDEN ST, IOWA CITY",2 Story Frame,2021,1729,"8,505","$400,410",6507-146,2023
1017379006,05/11/2023,"$390,000","2353 CAE DR, IOWA CITY",2 Story Frame,1979,2366,"10,000","$399,990",6481-202,2023
1013416009,09/18/2023,"$392,900","1071 CHAMBERLAIN DR, IOWA CITY",1 Story Frame,2004,1633,"8,136","$413,670",6516-202,2023
1113461008,01/31/2023,"$392,900","4416 LUKE DR, IOWA CITY",2 Story Frame,2019,1686,"11,061","$442,270",6458-37,2023
1011429014,09/10/2023,"$394,900","1703 ROCHESTER CT, IOWA CITY",Split Level Frame,1963,1546,"10,450","$421,960",6517-378,2023
1023363001,12/20/2023,"$395,000","1091 LANGENBERG AVE, IOWA CITY",1 Story Frame,2017,1403,"8,494","$424,340",6535-587,2023
907259014,01/25/2023,"$397,000","425 THORNBURY AVE, IOWA CITY",1 Story Frame,2007,1576,"8,088","$398,710",6455-794,2023
1023460004,03/16/2023,"$397,500","1724 SHERMAN DR, IOWA CITY",1 Story Frame,2021,1280,"8,024","$377,240",6465-279,2023
907323007,03/14/2023,"$400,000","4187 OLIVIA CT, IOWA CITY",Split Foyer Frame,2019,1442,"8,259","$393,460",6481-430,2023
907374001,04/07/2023,"$400,000","11 JEREMY CT, IOWA CITY",2 Story Frame,2018,1570,"11,290","$402,420",6470-860,2023
907386012,03/10/2023,"$400,000","4060 RUTH ST, IOWA CITY",1 Story Frame,2011,1590,"7,200","$421,910",6463-368,2023
907466001,06/23/2023,"$400,000","46 ASHFORD PL, IOWA CITY",1 Story Frame,2009,1341,"9,508","$398,270",6499-450,2023
1012381008,06/23/2023,"$400,000","2663 HILLSIDE DR, IOWA CITY",2 Story Frame,1973,2088,"13,724","$394,340",6493-990,2023
1013417004,05/01/2023,"$400,000","1102 CHAMBERLAIN DR, IOWA CITY",1 Story Frame,2003,1903,"11,550","$426,900",6478-6,2023
1018209010,01/20/2023,"$400,000","788 GALWAY DR, IOWA CITY",1 Story Frame,2008,1403,"13,951","$432,760",6456-398,2023
1023458007,05/05/2023,"$400,000","1813 DICKENSON LN, IOWA CITY",Split Foyer Frame,2016,1519,"8,024","$418,700",6509-387,2023
1113458002,10/06/2023,"$400,000","16 MESA CT, IOWA CITY",1 Story Frame,2017,1346,"10,013","$414,700",6523-347,2023
1017280003,07/11/2023,"$400,900","735 SPENCER DR, IOWA CITY",1 Story Frame,1984,1626,"11,700","$421,920",6500-721,2023
907467005,07/10/2023,"$401,000","49 WHITECHAPEL DR, IOWA CITY",1 Story Frame,2011,1272,"8,000","$373,580",6504-1,2023
1012178001,08/01/2023,"$401,000","541 AMHURST ST, IOWA CITY",1 Story Frame,1987,1610,"11,875","$405,360",6505-597,2023
1012355005,06/21/2023,"$402,000","2300 MAYFIELD RD, IOWA CITY",2 Story Frame,1965,1632,"13,300","$358,050",6495-284,2023
1022483003,06/27/2023,"$405,000","1001 LANGENBERG AVE, IOWA CITY",2 Story Frame,2006,1953,"7,560","$397,300",6496-407,2023
1022485002,07/05/2023,"$405,000","1022 LANGENBERG AVE, IOWA CITY",2 Story Frame,2017,1570,"11,762","$377,620",6499-292,2023
1113437009,01/26/2023,"$405,000","1120 WILDCAT LN, IOWA CITY",1 Story Frame,2015,1464,"13,243","$444,940",6457-963,2023
918286003,07/26/2023,"$406,700","708 AIDEN ST, IOWA CITY",2 Story Frame,2021,1729,"8,100","$394,130",6506-6,2023
1018203002,06/23/2023,"$410,000","548 GALWAY DR, IOWA CITY",Split Level Frame,2003,2614,"9,680","$438,960",6494-824,2023
1023316002,07/24/2023,"$410,000","1444 TOFTING CIR, IOWA CITY",1 Story Frame,2008,1350,"13,114","$363,170",6502-99,2023
1017280002,06/27/2023,"$412,000","743 SPENCER DR, IOWA CITY",1 Story Frame,1984,1536,"11,475","$435,510",6495-129,2023
1011387001,09/06/2023,"$415,000","1123 E COLLEGE ST, IOWA CITY",2 Story Frame,1880,2704,"8,100","$451,740",6515-484,2023
1017379007,07/12/2023,"$416,000","2365 CAE DR, IOWA CITY",1 Story Frame,1978,1922,"10,206","$423,430",6498-496,2023
907467009,08/09/2023,"$417,000","5 WHITECHAPEL DR, IOWA CITY",1 Story Frame,2014,1435,"18,643","$411,370",6508-229,2023
1014207002,04/26/2023,"$418,000","504 OAKLAND AVE, IOWA CITY",2 Story Frame,1920,1894,"8,625","$324,770",6475-718,2023
1022478002,03/03/2023,"$418,000","775 MCCOLLISTER CT, IOWA CITY",2 Story Frame,2016,2084,"7,830","$435,400",6461-894,2023
1018201015,03/31/2023,"$419,000","48 GALWAY CIR, IOWA CITY",2 Story Frame,1997,2360,"13,860","$418,910",6470-957,2023
907485003,06/28/2023,"$420,000","269 ARLINGTON DR, IOWA CITY",1 Story Frame,2020,1379,"8,511","$459,880",6500-755,2023
1009156001,05/25/2023,"$420,000","427 BAYARD ST, IOWA CITY",1 1/2 Story Frame,1935,1454,"15,200","$432,720",6483-395,2023
1017131002,05/31/2023,"$420,000","1915 CALVIN AVE, IOWA CITY",1 Story Frame,1974,1832,"12,144","$456,180",6484-113,2023
1017411005,06/05/2023,"$420,000","92 PENFRO DR, IOWA CITY",2 Story Frame,1976,2280,"20,447","$454,920",6490-394,2023
907467006,07/14/2023,"$425,000","39 WHITECHAPEL DR, IOWA CITY",1 Story Frame,2012,1433,"8,003","$422,130",6499-7,2023
1011368004,04/17/2023,"$425,000","315 FAIRVIEW AVE, IOWA CITY",2 Story Frame,1920,1956,"12,750","$407,890",6472-439,2023
1011387016,08/28/2023,"$425,000","1030 E BURLINGTON ST, IOWA CITY",2 Story Frame,1917,2019,"6,000","$421,840",6513-134,2023
1011433007,03/20/2023,"$425,000","1716 RIDGEWAY DR, IOWA CITY",Split Level Brick,1956,1770,"9,000","$423,670",6464-765,2023
1012332003,04/07/2023,"$425,000","114 POST RD, IOWA CITY",2 Story Frame,1967,2324,"11,200","$416,250",6471-297,2023
1017414002,09/29/2023,"$425,000","1117 DENBIGH DR, IOWA CITY",2 Story Frame,1978,2523,"10,332","$447,840",6521-247,2023
1018354002,05/18/2023,"$425,000","1238 GOLDENROD DR, IOWA CITY",2 Story Frame,1997,2182,"10,395","$418,110",6486-996,2023
1002277004,04/07/2023,"$430,000","1425 BRISTOL DR, IOWA CITY",2 Story Frame,1968,2460,"17,400","$449,550",6469-979,2023
1023369002,05/14/2023,"$430,000","2853 WAGON WHEEL DR, IOWA CITY",1 Story Frame,2018,1396,"9,623","$425,540",6481-776,2023
1018428005,06/30/2023,"$432,001","1203 DUCK CREEK DR, IOWA CITY",2 Story Frame,1988,1784,"10,000","$404,850",6493-874,2023
1017477007,07/07/2023,"$435,000","54 DENBIGH DR, IOWA CITY",2 Story Frame,1978,2324,"10,800","$375,970",6501-120,2023
907314004,01/16/2023,"$436,500","155 CHARLES DR, IOWA CITY",1 Story Frame,2018,1468,"9,335","$479,270",6453-850,2023
1016340001,09/14/2023,"$437,500","1108 SUNSET ST, IOWA CITY",1 Story Frame,1976,1732,"13,080","$455,710",6515-771,2023
1017452014,04/06/2023,"$438,750","1416 ABURDEEN CT, IOWA CITY",2 Story Frame,1995,2604,"11,188","$475,230",6469-135,2023
1023459003,05/09/2023,"$439,900","1872 SHERMAN DR, IOWA CITY",1 Story Frame,2022,1456,"8,142","$399,780",6480-432,2023
918106015,12/07/2023,"$440,000","629 BARRINGTON RD, IOWA CITY",2 Story Frame,2000,2495,"15,215","$462,880",6532-720,2023
1009127014,07/06/2023,"$440,000","403 MAGOWAN AVE, IOWA CITY",2 Story Frame,1940,2320,"12,000","$586,460",6496-682,2023
1016136003,03/01/2023,"$440,000","622 BROOKLAND PARK DR, IOWA CITY",2 Story Frame,1930,1494,"8,424","$437,010",6460-730,2023
1023460002,04/21/2023,"$440,000","1748 SHERMAN DR, IOWA CITY",2 Story Frame,2021,1816,"8,024","$451,270",6475-62,2023
1018341006,02/22/2023,"$442,000","1261 PRAIRIE GRASS LN, IOWA CITY",1 Story Frame,2002,1915,"15,576","$442,190",6460-587,2023
907411004,01/07/2023,"$442,500","164 CHADWICK LN, IOWA CITY",1 Story Frame,2016,1567,"8,496","$494,960",6452-455,2023
918286005,04/10/2023,"$447,900","748 AIDEN ST, IOWA CITY",1 Story Frame,2022,1300,"8,100","$409,490",6471-332,2023
1018310002,07/06/2023,"$449,900","8 HUNTERS GLN, IOWA CITY",2 Story Frame,1989,2748,"16,871","$469,460",6496-938,2023
1023460003,06/19/2023,"$449,900","1736 SHERMAN DR, IOWA CITY",2 Story Frame,2021,1579,"8,024","$430,070",6492-615,2023
907131014,12/29/2023,"$450,000","713 SILVER CHARM LN, IOWA CITY",1 Story Frame,2020,1489,"10,274","$473,780",6537-48,2023
1004484001,09/06/2023,"$450,000","303 WILLIS DR, IOWA CITY",1 Story Frame,1950,1324,"7,308","$457,850",6514-577,2023
1017206006,06/12/2023,"$450,000","411 MACBRIDE RD, IOWA CITY",1 1/2 Story Frame,1976,1901,"12,901","$397,780",6488-676,2023
1017431003,10/24/2023,"$450,000","1823 KATHLIN DR, IOWA CITY",1 Story Frame,1973,1548,"13,277","$408,930",6526-50,2023
1124136001,05/01/2023,"$452,000","4523 LUKE DR, IOWA CITY",1 Story Frame,2022,1449,"9,104","$468,520",6477-455,2023
1112104010,05/20/2023,"$452,786","1004 RYAN CT, IOWA CITY",2 Story Frame,2009,1971,"7,580","$469,110",6485-24,2023
1113454005,07/20/2023,"$453,500","1464 DUNLEY CT, IOWA CITY",1 Story Frame,2012,1513,"10,286","$472,990",6501-666,2023
907405001,11/29/2023,"$455,000","108 CHADWICK LN, IOWA CITY",Split Level Frame,2004,1839,"10,725","$435,700",6533-53,2023
1009156005,04/07/2023,"$455,000","10 ROWLAND CT, IOWA CITY",1 Story Brick,1947,1488,"18,900","$474,800",6469-618,2023
1113456003,07/13/2023,"$455,000","1453 LAKE SHORE DR, IOWA CITY",1 Story Frame,2012,1503,"7,998","$448,870",6502-280,2023
1004343004,04/26/2023,"$456,000","1471 FOSTER RD, IOWA CITY",2 Story Frame,2006,1632,"3,493","$417,320",6477-257,2023
907487007,07/10/2023,"$458,500","148 COLCHESTER DR, IOWA CITY",1 Story Frame,2013,1451,"8,479","$472,810",6497-348,2023
907132004,06/11/2023,"$459,900","4201 UNBRIDLED AVE, IOWA CITY",1 Story Frame,2017,1504,"10,441","$444,100",6489-232,2023
907127003,04/07/2023,"$460,000","820 THUNDER GULCH RD, IOWA CITY",1 Story Frame,2022,1557,"10,833","$455,930",6470-293,2023
1002204001,05/30/2023,"$460,000","1812 QUINCENT ST, IOWA CITY",Split Level Frame,1990,1716,"23,150","$486,350",6484-933,2023
1003253001,04/07/2023,"$465,000","5 WOODLAND MOUNDS RD, IOWA CITY",Split Foyer Frame,1961,2160,"44,867","$453,790",6469-358,2023
1018301006,09/21/2023,"$465,000","916 DUCK CREEK DR, IOWA CITY",1 Story Frame,1991,1800,"12,188","$467,670",6518-903,2023
1018344006,09/29/2023,"$465,000","1043 GOLDENROD DR, IOWA CITY",1 Story Frame,2004,1656,"10,772","$477,300",6521-166,2023
918139006,08/02/2023,"$466,900","4427 CUMBERLAND LN, IOWA CITY",1 Story Frame,2012,1546,"12,740","$456,630",6505-629,2023
1009153007,09/03/2023,"$467,000","243 HUTCHINSON AVE, IOWA CITY",1 Story Frame,1947,1476,"12,000","$484,680",6513-209,2023
907413003,07/16/2023,"$467,900","282 CHADWICK LN, IOWA CITY",1 Story Frame,2017,1551,"8,000","$519,300",6501-38,2023
1009154004,01/27/2023,"$475,000","248 WOOLF AVE, IOWA CITY",2 Story Frame,1900,2648,"11,400","$582,360",6457-286,2023
1017131007,05/31/2023,"$475,000","416 MACBRIDE RD, IOWA CITY",2 Story Frame,1974,1692,"10,032","$457,390",6486-958,2023
1017451022,07/07/2023,"$475,000","1829 FLANIGAN CT, IOWA CITY",Split Level Frame,1994,2550,"15,210","$524,160",6499-697,2023
1017451019,08/25/2023,"$477,000","1851 FLANIGAN CT, IOWA CITY",2 Story Frame,1993,2406,"12,150","$511,770",6511-63,2023
918208004,10/14/2023,"$478,000","618 SHERWOOD DR, IOWA CITY",1 Story Frame,2014,1985,"10,718","$539,300",6523-612,2023
1113402007,08/19/2023,"$485,000","1234 SANTA FE DR, IOWA CITY",2 Story Frame,1999,2527,"15,936","$488,760",6515-453,2023
1113437004,03/14/2023,"$488,000","1148 WILDCAT LN, IOWA CITY",2 Story Frame,2014,2179,"15,975","$547,630",6463-977,2023
1014132016,11/01/2023,"$498,500","445 GARDEN ST, IOWA CITY",2 Story Brick,1920,2433,"12,000","$527,540",6529-714,2023
1011337010,05/21/2023,"$500,000","1025 WOODLAWN AVE, IOWA CITY",2 Story Frame,1890,2280,"42,038","$490,580",6481-406,2023
1011408008,07/24/2023,"$500,000","24 HEATHER DR, IOWA CITY",2 Story Frame,1989,2444,"11,921","$472,020",6501-272,2023
918208003,12/11/2023,"$502,000","606 SHERWOOD DR, IOWA CITY",1 Story Frame,2014,1592,"12,018","$507,740",6533-479,2023
1017279008,02/01/2023,"$505,000","819 ELLIOTT CT, IOWA CITY",2 Story Frame,1993,2557,"14,121","$525,090",6456-953,2023
1010405009,10/14/2023,"$507,500","120 N DODGE ST, IOWA CITY",2 Story Brick,1852,2729,"12,000","$471,250",6525-352,2023
907307004,05/10/2023,"$509,900","4138 ANNA ST, IOWA CITY",1 Story Frame,2021,1593,"8,741","$466,140",6480-926,2023
918208008,07/14/2023,"$510,000","752 SHERWOOD DR, IOWA CITY",1 Story Frame,2018,1602,"10,732","$562,340",6498-754,2023
1004327009,05/19/2023,"$512,000","908 CANTON ST, IOWA CITY",2 Story Frame,2016,1543,"4,834","$545,870",6488-209,2023
1018345001,06/29/2023,"$515,000","10 LARKSPUR CT, IOWA CITY",2 Story Frame,2004,2698,"12,265","$538,910",6495-79,2023
1011387006,06/20/2023,"$518,000","1039 E COLLEGE ST, IOWA CITY",2 Story Frame,1900,2350,"7,500","$445,500",6493-512&571,2023
1018341004,03/17/2023,"$519,900","1311 PRAIRIE GRASS LN, IOWA CITY",2 Story Frame,2001,2597,"20,915","$532,930",6465-438,2023
1113459008,03/01/2023,"$521,000","1548 DUNLEY CT, IOWA CITY",2 Story Frame,2016,2134,"13,185","$564,000",6461-489,2023
1022164010,04/28/2023,"$525,000","117 TOBY CIR, IOWA CITY",2 Story Frame,2021,1780,"9,814","$528,650",6474-714,2023
918164001,05/05/2023,"$533,000","4755 CANTERBURY CT, IOWA CITY",2 Story Frame,2002,3130,"17,850","$494,320",6478-143,2023
1010191001,04/05/2023,"$540,000","935 E BLOOMINGTON ST, IOWA CITY",2 Story Frame,2022,1858,"6,000","$531,850",6469-370,2023
1011337013,04/17/2023,"$540,000","1047 WOODLAWN AVE, IOWA CITY",2 Story Frame,1900,2928,"25,992","$586,210",6472-458,2023
1012155006,12/13/2023,"$540,000","3034 LOWER WEST BRANCH RD, IOWA CITY",2 Story Frame,2015,2342,"10,002","$564,180",6534-405,2023
1009128010,06/20/2023,"$545,000","420 LEXINGTON AVE, IOWA CITY",1 Story Brick,1939,1618,"20,700","$571,100",6493-344,2023
1113459001,04/05/2023,"$550,000","1664 DUNLEY CT, IOWA CITY",2 Story Frame,2017,2134,"13,244","$565,370",6469-720,2023
1113459004,07/21/2023,"$555,000","1610 DUNLEY CT, IOWA CITY",1 Story Frame,2014,1747,"10,500","$543,040",6502-433,2023
1018343003,04/28/2023,"$555,555","1117 WILD PRAIRIE DR, IOWA CITY",2 Story Frame,2004,2671,"12,625","$582,540",6480-308,2023
1113460007,05/03/2023,"$561,000","184 SEDONA ST, IOWA CITY",1 Story Frame,2020,1616,"11,051","$580,290",6479-270,2023
1014202005,03/10/2023,"$565,000","1514 MUSCATINE AVE, IOWA CITY",2 Story Frame,1924,2006,"8,345","$563,890",6463-838,2023
1011416003,12/08/2023,"$575,000","5 GLENDALE TER, IOWA CITY",1 1/2 Story Frame,1967,2450,"20,228","$539,070",6533-167,2023
1112133006,11/30/2023,"$575,000","4844 PRESTON LN, IOWA CITY",1 Story Frame,2019,1635,"9,749","$587,470",6532-200,2023
1018342003,05/08/2023,"$589,000","814 DUCK CREEK DR, IOWA CITY",2 Story Frame,2005,2706,"16,880","$624,150",6478-347,2023
918283005,11/02/2023,"$590,000","4062 BUCKINGHAM LN, IOWA CITY",2 Story Frame,2019,2344,"13,711","$574,610",6534-939,2023
1009131009,10/30/2023,"$590,000","313 HUTCHINSON AVE, IOWA CITY",1 1/2 Story Frame,1941,1781,"12,000","$518,050",6526-585,2023
1018160002,02/13/2023,"$597,000","3320 LIMERICK LN, IOWA CITY",1 Story Frame,2016,1826,"8,818","$619,310",6459-129,2023
1018157003,05/16/2023,"$625,000","974 TIPPERARY RD, IOWA CITY",1 Story Frame,2018,1844,"11,300","$652,310",6481-851,2023
1018159004,10/14/2023,"$625,000","903 TIPPERARY RD, IOWA CITY",1 Story Frame,2015,1892,"10,530","$619,520",6524-315,2023
1018161001,03/10/2023,"$625,000","3301 LIMERICK LN, IOWA CITY",1 Story Frame,2018,1942,"9,960","$607,090",6464-130,2023
1004354015,12/04/2023,"$627,000","1709 FOSTER RD, IOWA CITY",2 Story Frame,2016,2172,"3,359","$722,270",6532-309,2023
918280007,08/28/2023,"$630,000","681 SHERWOOD DR, IOWA CITY",1 Story Frame,2016,1964,"15,537","$657,960",6511-183,2023
1007235012,07/15/2023,"$650,000","1122 EAGLE PL, IOWA CITY",1 Story Frame,2015,1568,"9,750","$629,180",6501-388,2023
1017376002,11/27/2023,"$650,000","2300 CAE DR, IOWA CITY",1 Story Frame,1969,2841,"82,590","$645,410",6531-180,2023
1018161006,08/01/2023,"$656,000","3475 LIMERICK LN, IOWA CITY",2 Story Frame,2019,2446,"9,463","$625,530",6504-140,2023
